"No","type","name","price","description","option_keyword","option_name","option_price"
"311","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Preparation Option","Extra Sauce","0"
"312","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Preparation Option","Steamed","0"
"313","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Preparation Option","Low Sodium","0"
"314","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Protein Options","Chicken","0"
"315","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Protein Options","Beef","2"
"316","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Protein Options","Tofu","0"
"317","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Protein Options","Vegetables Only","0"
"318","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Protein Options","Extra Chicken","2"
"319","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Protein Options","Extra Beef","4"
"320","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Protein Options","Mix Chicken and Beef","2"
"321","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Chineese Vegetables","Eggplant","0"
"322","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Chineese Vegetables","Brocolli","0"
"323","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Chineese Vegetables","Snow Peas","0"
"324","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Chineese Vegetables","Bamboo Shoots","0"
"325","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Chineese Vegetables","Scallions","0"
"326","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Chineese Vegetables","Baby Corn","0"
"327","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Chineese Vegetables","Nappa","0"
"328","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Chineese Vegetables","Letuce","0"
"329","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Chineese Vegetables","String Beans","0"
"330","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Chineese Vegetables","Carrots","0"
"331","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Chineese Vegetables","Peas","0"
"332","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Chineese Vegetables","Mushrooms","0"
"333","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Chineese Vegetables","Bell Peppers","0"
"334","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Protein","Chicken","0"
"335","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Protein","Beef","2"
"336","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Protein","Tofu","0"
"337","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Protein","Vegetables Only","0"
"338","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Protein","Extra Chicken","3"
"339","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Protein","Extra Beef","4"
"340","chinese_dishes","Sichuan S","15.5","Chicken With Onions Carrots Bell Peppers and Celery In an extra Spicy Sichuan sauce","Protein","Mix Chicken and Beef","2"
"341","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Size","Small","16"
"342","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Size","Large","24"
"343","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Preparation Option","Brown Rice","0"
"344","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Preparation Option","No Rice","0"
"345","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Preparation Option","No Msg","0"
"346","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Preparation Option","Extra Sauce","0"
"347","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Preparation Option","Extra Spicy","0"
"348","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Preparation Option","Mild","0"
"349","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Preparation Option","No sauce","0"
"350","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Preparation Option","Extra Sauce","0"
"351","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Preparation Option","Steamed","0"
"352","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Preparation Option","Low Sodium","0"
"353","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Protein Options","Chicken","0"
"354","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Protein Options","Beef","2"
"355","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Protein Options","Tofu","0"
"356","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Protein Options","Vegetables Only","0"
"357","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Protein Options","Extra Chicken","2"
"358","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Protein Options","Extra Beef","4"
"359","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Protein Options","Mix Chicken and Beef","2"
"360","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Chineese Vegetables","Eggplant","0"
"361","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Chineese Vegetables","Brocolli","0"
"362","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Chineese Vegetables","Snow Peas","0"
"363","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Chineese Vegetables","Bamboo Shoots","0"
"364","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Chineese Vegetables","Scallions","0"
"365","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Chineese Vegetables","Baby Corn","0"
"366","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Chineese Vegetables","Nappa","0"
"367","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Chineese Vegetables","Letuce","0"
"368","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Chineese Vegetables","String Beans","0"
"369","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Chineese Vegetables","Carrots","0"
"370","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Chineese Vegetables","Peas","0"
"371","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Chineese Vegetables","Mushrooms","0"
"372","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Chineese Vegetables","Bell Peppers","0"
"373","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Protein","Chicken","0"
"374","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Protein","Beef","2"
"375","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Protein","Tofu","0"
"376","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Protein","Vegetables Only","0"
"377","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Protein","Extra Chicken","3"
"378","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Protein","Extra Beef","4"
"379","chinese_dishes","Hunan Style S","15.5","White Meat Chicken with Carrots Celery Bell Peppers Bamboo Shoots and Mushrooms in a Brown Sauce","Protein","Mix Chicken and Beef","2"
"380","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Size","Small","16"
"381","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Size","Large","24"
"382","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Preparation Option","Brown Rice","0"
"383","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Preparation Option","No Rice","0"
"384","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Preparation Option","No Msg","0"
"385","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Preparation Option","Extra Sauce","0"
"386","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Preparation Option","Extra Spicy","0"
"387","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Preparation Option","Mild","0"
"388","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Preparation Option","No sauce","0"
"389","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Preparation Option","Extra Sauce","0"
"390","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Preparation Option","Steamed","0"
"391","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Preparation Option","Low Sodium","0"
"392","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Protein Options","Chicken","0"
"393","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Protein Options","Beef","2"
"394","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Protein Options","Tofu","0"
"395","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Protein Options","Vegetables Only","0"
"396","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Protein Options","Extra Chicken","2"
"397","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Protein Options","Extra Beef","4"
"398","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Protein Options","Mix Chicken and Beef","2"
"399","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Chineese Vegetables","Eggplant","0"
"400","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Chineese Vegetables","Brocolli","0"
"401","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Chineese Vegetables","Snow Peas","0"
"402","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Chineese Vegetables","Bamboo Shoots","0"
"403","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Chineese Vegetables","Scallions","0"
"404","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Chineese Vegetables","Baby Corn","0"
"405","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Chineese Vegetables","Nappa","0"
"406","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Chineese Vegetables","Letuce","0"
"407","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Chineese Vegetables","String Beans","0"
"408","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Chineese Vegetables","Carrots","0"
"409","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Chineese Vegetables","Peas","0"
"410","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Chineese Vegetables","Mushrooms","0"
"411","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Chineese Vegetables","Bell Peppers","0"
"412","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Protein","Chicken","0"
"413","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Protein","Beef","2"
"414","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Protein","Tofu","0"
"415","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Protein","Vegetables Only","0"
"416","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Protein","Extra Chicken","3"
"417","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Protein","Extra Beef","4"
"418","chinese_dishes","With String Beans in Garlic Sauce S","15.5",,"Protein","Mix Chicken and Beef","2"
"419","chinese_dishes","With Mushrooms S","15.5",,"Size","Small","16"
"420","chinese_dishes","With Mushrooms S","15.5",,"Size","Large","24"
"421","chinese_dishes","With Mushrooms S","15.5",,"Protein","Chicken","0"
"422","chinese_dishes","With Mushrooms S","15.5",,"Protein","Beef","2"
"423","chinese_dishes","With Mushrooms S","15.5",,"Protein","Tofu","0"
"424","chinese_dishes","With Mushrooms S","15.5",,"Protein","Vegetables Only","0"
"425","chinese_dishes","With Mushrooms S","15.5",,"Protein","Extra Chicken","3"
"426","chinese_dishes","With Mushrooms S","15.5",,"Protein","Extra Beef","4"
"427","chinese_dishes","With Mushrooms S","15.5",,"Protein","Mix Chicken and Beef","2"
"428","chinese_dishes","With Mushrooms S","15.5",,"Protein Options","Chicken","0"
"429","chinese_dishes","With Mushrooms S","15.5",,"Protein Options","Beef","2"
"430","chinese_dishes","With Mushrooms S","15.5",,"Protein Options","Tofu","0"
"431","chinese_dishes","With Mushrooms S","15.5",,"Protein Options","Vegetables Only","-2"
"432","chinese_dishes","With Mushrooms S","15.5",,"Protein Options","Extra Chicken","2"
"433","chinese_dishes","With Mushrooms S","15.5",,"Protein Options","Extra Beef","4"
"434","chinese_dishes","With Mushrooms S","15.5",,"Protein Options","Mix Chicken and Beef","2"
"435","thai_food","Pad Thai","22.45","Flat Rice Noodles and Sliced White Meat Chicken In Thai sauce Garnished Sprouts with Peanuts and a Wedge of Lime","Protein Options","Chicken","0"
"436","thai_food","Pad Thai","22.45","Flat Rice Noodles and Sliced White Meat Chicken In Thai sauce Garnished Sprouts with Peanuts and a Wedge of Lime","Protein Options","Beef","2"
